#go	freq
6161	2.3280274483748272E-7
6233	4.544309579227663E-4
6235	7.68249057963693E-4
6229	2.574798357902559E-4
6231	5.091396029595748E-4
6241	0.0015546567300247097
6244	1.1640137241874137E-6
6259	0.05495378632712231
6260	0.015198759999459898
6253	4.6560548967496545E-7
6203	3.1893976042735134E-5
6200	0.03307824360572341
6198	2.6073907421798064E-5
6212	1.860093931251487E-4
6210	2.3280274483748272E-7
6209	2.3280274483748272E-7
6208	2.8332094046721646E-4
6207	0.0016619787953947892
6206	0.002901886214399222
6220	0.007599147196985111
6217	2.3280274483748272E-7
6216	2.83553743212054E-4
6213	0.005832407166413455
6228	4.136904775762068E-4
6226	5.440600146851971E-4
6223	3.585162270497234E-4
6221	0.007067192925031464
6222	0.00391015490229036
6064	3.1498211376511414E-4
6063	3.154477192547891E-4
6062	2.3280274483748272E-7
6061	2.3280274483748272E-7
6068	9.312109793499309E-7
6067	1.5341700884790113E-4
6066	0.004574573936056535
6065	3.492041172562241E-6
6054	5.191501209875865E-4
6053	2.3280274483748272E-7
6060	4.6560548967496545E-7
6059	3.7737324938155953E-4
6047	7.994446257719157E-4
6048	3.9669587720307057E-4
6046	9.312109793499309E-7
6051	2.1510973622983405E-4
6050	2.1510973622983405E-4
6040	0.0035437233819161622
6044	7.177308623339593E-4
6030	3.035747792680775E-4
6029	4.6560548967496545E-7
6032	2.9845311888165285E-4
6031	1.629619213862379E-6
6022	0.011593809495651478
6021	8.07825524586065E-5
6024	0.0075616659550662765
6023	0.007563295574280139
6026	0.0028238972948786654
6027	0.0025254441759970125
6013	1.9066544802189835E-4
6014	7.156356376304219E-4
6015	7.065563305817601E-4
6020	2.1348011701597167E-4
6006	0.011112606222072401
6007	0.008602992632724337
6011	5.962078295287933E-4
98552	1.643587378552628E-4
6012	0.0011775162833879878
6124	2.3280274483748272E-7
6122	3.352359525659752E-5
6120	7.868732775506917E-5
6119	0.0023310538840577147
6117	2.3280274483748272E-7
6115	4.6560548967496545E-7
6116	2.3280274483748272E-7
6113	2.1673935544369642E-4
6112	0.0013388485855603631
6109	4.839969065171266E-4
6107	2.1813617191272132E-4
6108	8.706822656921854E-4
6105	3.478073007871992E-4
6106	3.9390224426502076E-4
6103	4.6560548967496545E-7
6101	1.629619213862379E-6
6102	8.24121716724689E-5
6098	0.003958577873216557
6097	4.7235676927525244E-4
6099	0.004633007425010744
6094	0.0025592005739984475
6096	0.00515029512403963
6090	0.0028995581869508476
6089	3.0543720122677736E-4
6091	0.019073528884534962
6086	1.0243320772849241E-4
6085	9.747450926345402E-4
6081	0.0034734169529752426
6082	0.09059355853429255
6083	4.195105461971439E-4
6084	0.001373070589051473
6080	9.335390067983058E-5
6073	0.0019704424323044537
6069	1.5178738963403875E-4
6071	0.002126653074090405
6072	0.00128274312405453
5925	2.3280274483748272E-7
5929	2.3280274483748272E-7
5940	7.566089207218189E-5
5938	7.566089207218189E-5
5912	2.3280274483748272E-7
5911	5.354463131262103E-6
5924	2.3280274483748272E-7
5923	5.354463131262103E-6
5882	2.3280274483748274E-6
5886	0.07681280005363775
5887	0.004687716070047553
5995	4.6560548967496545E-7
5996	0.015765634683139167
5993	1.8624219586998617E-4
5994	4.6560548967496545E-7
5991	7.61497778363406E-4
5992	4.5419815517792883E-4
5989	4.6560548967496545E-7
5990	2.1348011701597167E-4
6003	1.4899375669598894E-5
6004	3.0054834358519023E-4
6001	4.6560548967496545E-7
6002	4.870233422000139E-4
6000	6.052871365774551E-5
5997	1.7483486137294954E-4
5998	2.3280274483748272E-7
5980	3.559553968565111E-4
5979	2.3280274483748272E-7
5978	9.740466844000278E-4
5977	0.0013388485855603631
5976	0.011533979190228244
5975	0.057073222516122755
5988	3.3756398001435E-4
5987	2.3280274483748272E-7
5986	3.492041172562241E-6
5985	1.0289881321816737E-4
5984	0.0012035901908097858
5981	2.3280274483748272E-7
5960	4.1881213796263146E-4
5971	7.89434107743904E-4
5945	4.900497778829011E-4
5948	6.984082345124482E-7
5952	1.052268406665422E-4
5951	4.6560548967496545E-7
6787	1.238510602535408E-4
6788	9.265549244531812E-5
6786	2.3280274483748272E-7
6783	0.0028325109964376523
6784	2.3676039149971993E-4
6782	0.0016275239891588417
6779	0.005470864503680844
6780	2.3280274483748272E-7
6777	0.002974986276278192
6778	0.005709021711649589
6801	0.0011984685304233611
6799	3.0823083416482716E-4
6798	1.3805202768862727E-4
6797	5.652450644654081E-4
6796	0.14678399304199155
6793	0.14877701734054524
6792	2.3280274483748272E-7
6791	2.3280274483748272E-7
6790	0.0154981443293209
6817	0.0027924689243256054
6818	0.005269024523906747
6820	0.01911054452096412
6813	0.0033325712923485654
6814	0.003264825693600858
6816	1.1663417516357885E-4
6809	3.468760898078493E-5
6810	0.14987817432362655
6811	0.04042223899436664
6812	0.022650310256218043
6805	5.654778672102456E-4
6807	0.3619884799889745
6808	8.911689072378839E-4
6833	7.705770854120679E-5
6836	3.357015580556501E-4
6835	0.0014943608191118017
6829	2.6376550990086795E-4
6826	0.0010438875078512726
6825	7.88037291274879E-4
6828	6.984082345124482E-7
6821	5.806100456246819E-4
6824	6.197209067573791E-4
6847	2.3280274483748272E-7
6846	4.004207211204703E-5
6851	2.3280274483748272E-7
6839	3.259238427724758E-6
6842	1.308351425986653E-4
6864	2.5142696442448136E-5
6863	9.312109793499309E-7
6862	2.5142696442448136E-5
6865	0.008481003994429496
6855	0.001461302829344879
6859	4.609494347782158E-5
6858	1.778612970558368E-4
6857	3.3802958550402493E-4
6878	5.610546150583334E-5
6879	0.002240028010826259
6880	1.8624219586998618E-6
6882	2.3280274483748272E-7
6883	6.984082345124482E-7
6884	5.051819562973375E-5
6869	5.377743405745851E-4
6873	0.0027640669894554324
6874	2.3280274483748272E-7
6875	0.0023210433660297027
6876	2.3280274483748272E-7
6897	3.0264356828872755E-6
6886	0.003760229934615021
6885	2.546862028522061E-4
6888	9.31210979349931E-6
6887	4.6560548967496545E-7
6890	1.629619213862379E-6
6891	1.629619213862379E-6
6650	0.002940298667297407
6646	3.326751223727628E-4
6657	6.751279600286999E-6
6656	6.751279600286999E-6
6655	3.8668535917505884E-4
6654	2.3280274483748272E-7
6665	1.5458102257208853E-4
6664	0.0028027122450984547
6661	7.263445638929461E-5
6662	0.0013225523934217395
6672	2.7703526635660444E-5
6670	2.3280274483748272E-7
6681	6.052871365774551E-6
6684	6.984082345124482E-7
6683	6.052871365774551E-6
6678	8.846504303824343E-6
6677	1.6528994883461274E-5
6680	8.846504303824343E-6
6690	2.048664154569848E-5
6692	9.312109793499309E-7
6691	1.955543056634855E-5
6685	6.984082345124482E-7
6688	2.3280274483748272E-7
6687	1.676179762829876E-5
6693	9.312109793499309E-7
6694	6.448636031998272E-5
6695	2.3280274483748272E-7
6706	4.6560548967496545E-7
6703	2.3280274483748272E-7
6714	6.984082345124482E-7
6720	0.004680964790447265
6722	5.238061758843362E-5
6721	0.0031931224481909133
6725	0.3073669031787352
6732	0.029373886329869384
6729	2.0952247035373447E-4
6730	0.0029472827496425315
6733	0.008709849092604742
6734	2.095224703537345E-6
6739	0.004609028742292483
6740	0.003976503684569042
6742	3.2126778787572615E-5
6741	5.366103268503977E-4
6744	0.0015867835088122823
6743	0.0015867835088122823
98519	1.9322627821511066E-5
6747	6.285674110612034E-6
6750	6.427683784962898E-4
6749	0.0012180239609897096
6754	0.004161349063970004
6753	0.08549517842235167
6760	0.005130739693473282
6761	6.751279600287E-5
98533	0.0027852520392356436
6766	0.014754106756820306
6767	0.014754106756820306
6768	0.0013923932168729842
98542	8.988513978175208E-4
6771	0.002727749761260785
6772	0.00360401929282907
6546	0.0015700217111839835
6545	8.981529895830084E-4
6548	6.085463750051799E-4
6547	0.004823672873032642
6542	7.335614489829081E-4
6541	0.004998973339895267
6544	0.002601337870814032
6543	5.901549581630187E-4
6538	3.492041172562241E-5
6537	0.0011663417516357885
6534	0.00226028184962712
6533	2.3280274483748272E-7
6536	0.0022123244841905985
6535	0.0011884580123953494
6529	6.630222172971508E-4
6530	4.6560548967496545E-7
6531	1.8647499861482368E-4
6532	1.3968164690248965E-6
6525	0.005206400585545464
6526	0.0038216898592521166
6527	9.654329828410409E-4
6528	7.736035210949551E-4
6521	4.6560548967496545E-7
6522	0.0011514423759661895
6523	7.910637269577663E-4
6524	3.2429422355861344E-4
6518	0.0026723427079894642
6520	0.06686863080790467
6580	2.0975527309857194E-4
6579	2.3280274483748272E-5
6578	3.815636987886342E-4
6577	6.073823612809925E-4
6576	0.0041692643572944785
6575	0.010630704540258811
6574	1.629619213862379E-6
6573	0.0017888562913312173
6572	3.9809269367209545E-5
6571	4.029815513136826E-4
6570	5.163564880495367E-4
6569	2.656279318595678E-4
6568	0.002531729850107625
6567	3.359343608004876E-4
6566	0.0019844105969947026
6565	1.1640137241874137E-6
6563	0.0025384811297079115
6564	8.124815794828147E-4
6561	0.0017818722089860929
6562	3.217333933654011E-4
6559	1.510889813995263E-4
6560	0.0019287707409785444
6557	1.5202019237887623E-4
6558	6.132024299019296E-4
6555	0.004133412734589506
6556	4.951714382693258E-4
6553	0.003943678497546958
6554	1.536498115927386E-4
6551	0.001848453794009613
6552	3.259238427724758E-6
6549	0.0024458256372625934
6550	1.1640137241874137E-6
6606	2.3280274483748272E-7
6605	0.003556527532882224
6612	0.0010885856348600692
6598	7.449687834799448E-5
6597	6.984082345124482E-6
6591	0.0010676333878246959
6593	2.7470723890822962E-5
6595	0.001025728893753949
6596	9.509992126611169E-4
6582	5.587265876099586E-6
6584	2.3280274483748272E-7
6586	0.002531729850107625
6639	1.629619213862379E-6
6638	1.629619213862379E-6
6637	0.001610296586040868
6644	0.010434684629105651
6643	0.0029449547221941565
6641	1.629619213862379E-6
6631	0.008535712639466304
6629	0.02939367456318057
6636	2.0253838800860998E-5
85029	9.312109793499309E-7
6635	4.2114016541100626E-4
6633	0.00636738787404999
6621	4.6560548967496545E-7
6626	3.0264356828872755E-6
6613	0.0010883528321152319
6614	0.0010883528321152319
85014	2.3280274483748272E-7
85016	2.3280274483748272E-7
6412	0.04750828894172994
6417	0.00509395685978896
6418	0.010645371113183573
6419	5.619858260376833E-4
6420	7.177308623339593E-4
6413	0.0022623770743306574
6414	0.00654036031346424
6415	0.0019145697735434579
6396	0.024496436022779282
6402	9.696234322481155E-4
6401	0.002544766803818524
6397	6.322922549786031E-4
6400	0.010829518084350022
6399	0.024957152654812662
6437	5.000602959109129E-4
6438	4.774784296616771E-4
6451	2.5282378089350627E-4
6452	3.7248439173997236E-6
6449	3.066012149509648E-4
6450	0.002755686090641283
6448	0.0027598765400483577
6446	1.3968164690248965E-6
6428	4.802720625997269E-4
6427	4.798064571100519E-4
6426	7.738363238397926E-4
6425	2.0416800722247236E-4
6424	6.998050509814731E-4
6423	4.760816131926522E-4
6422	4.8748894768968883E-4
6421	2.607390742179807E-4
6436	5.147268688356743E-4
6435	5.005259014005879E-4
6434	5.014571123799378E-4
6433	4.930762135657884E-4
6432	9.451791440401799E-4
6431	4.8748894768968883E-4
6430	6.576677541658887E-4
6429	4.7794403515135205E-4
6469	4.6560548967496545E-7
6470	0.0011230404410960168
6471	1.2105742731549102E-5
6473	3.557225941116736E-4
6474	3.468760898078493E-4
6475	8.61370155898686E-6
6476	2.572470330454184E-4
6477	2.3280274483748272E-7
6478	2.3280274483748272E-7
6479	0.0013707425616030983
6480	4.6560548967496545E-7
6481	1.0010518028011758E-4
6482	9.312109793499309E-7
6458	1.1267652850134164E-4
6457	0.008263566230751288
6461	0.0042858985324580575
6464	0.019792656563337944
6465	1.7250683392457472E-4
6468	0.005844512909145004
6508	0.02619915529852063
6505	1.4480330728891425E-4
6506	7.240165364445712E-5
6511	1.2222144103967843E-4
6515	4.2393379834905606E-4
6516	2.3280274483748272E-7
6488	2.3280274483748272E-7
6487	1.1872939986711619E-5
6486	2.532893863831812E-4
6490	2.3280274483748272E-7
6493	1.648243433449378E-4
6497	7.28672591341321E-5
22613	0.010170453513715108
22616	6.774559874770747E-5
22618	7.782595759917047E-4
22624	3.0031554084035273E-5
22623	2.9565948594360307E-5
22626	1.2338545476386585E-5
22625	7.216885089961965E-6
22627	5.12166038642462E-6
7338	4.6560548967496545E-7
2000678	2.3280274483748272E-7
2000677	2.3280274483748272E-7
7292	9.312109793499309E-7
22603	0.007950912144434549
22604	0.007844521290043819
22607	0.01307513336105238
22611	1.3968164690248965E-6
22610	0.0031528475733340285
7266	1.6296192138623792E-5
7265	2.281466899407331E-5
7268	7.915293324474413E-6
7267	8.61370155898686E-6
7264	2.0742724565019712E-4
7260	4.6560548967496545E-7
7259	4.6560548967496545E-7
7275	7.216885089961965E-6
7276	9.312109793499309E-7
7269	2.3280274483748272E-7
7271	4.6560548967496545E-7
7234	4.6560548967496545E-7
7231	4.6560548967496545E-7
7229	5.447584229197096E-5
7249	2.3280274483748272E-7
7204	2.3280274483748272E-7
7194	2.3280274483748272E-7
7213	2.3280274483748274E-6
7215	1.5830586648948826E-5
7217	4.6560548967496545E-7
7218	1.1640137241874137E-6
7205	5.293934417604357E-4
7167	2.3280274483748272E-7
7166	6.185568930331916E-4
7165	0.0400797861567107
2000766	2.3280274483748272E-7
7172	2.3280274483748272E-7
2000765	2.3280274483748272E-7
7160	2.793632938049793E-6
7157	3.259238427724758E-6
7163	2.3280274483748272E-7
7186	5.473192531129219E-4
7178	2.3280274483748272E-7
7156	9.498351989369295E-5
7155	0.003145863490988904
7154	0.0448634169576313
7129	2.3280274483748272E-7
7130	2.3280274483748272E-7
7127	2.3280274483748272E-7
7126	2.3280274483748272E-7
7062	3.0636841220612726E-4
7067	2.3280274483748272E-7
7076	2.3280274483748272E-7
7049	0.012700320941864032
7052	9.312109793499309E-7
7051	9.312109793499309E-7
7059	0.0031253768494432055
7031	2.3280274483748272E-7
2000886	4.6560548967496545E-7
7021	2.3280274483748272E-7
7017	1.792581135248617E-5
7018	1.629619213862379E-6
7015	1.629619213862379E-6
2001118	3.7248439173997236E-6
2001117	3.7248439173997236E-6
7010	9.475071714885548E-5
7008	2.56083019321231E-6
7006	2.56083019321231E-6
7005	4.260290230525934E-5
2001116	3.7248439173997236E-6
2001115	3.7248439173997236E-6
22417	4.6560548967496545E-7
6995	2.3280274483748272E-7
6996	0.0048043502452111315
22414	3.0264356828872755E-6
6986	9.312109793499309E-7
22412	9.312109793499309E-7
22411	0.0030089754770244643
22406	2.3280274483748272E-7
38083	4.6560548967496545E-7
22402	0.0040682279660350104
6979	0.0029223728559449207
6974	0.019754476913184597
6970	8.427459363116874E-5
6972	7.705770854120679E-5
2001070	7.496248383766944E-5
2001065	2.3280274483748272E-7
6952	0.0020970871254960446
6950	0.035179521180626526
2001061	1.780940998006743E-4
6955	2.0719444290535964E-5
6953	1.3968164690248965E-6
6954	8.148096069311896E-6
2001058	3.1079166435803943E-4
2001057	8.506612296361619E-4
2001060	1.780940998006743E-4
2001059	3.1079166435803943E-4
2001056	2.3280274483748272E-7
6935	0.005513933011475778
38032	3.492041172562241E-6
6928	0.005411732606492124
38024	5.587265876099586E-6
38023	0.014695673267866097
6919	2.3280274483748272E-7
6921	4.6560548967496545E-7
6909	3.0264356828872755E-6
6914	2.3280274483748272E-7
2001023	2.3280274483748272E-7
6913	1.1640137241874137E-6
6915	6.890961247189488E-5
2001020	3.655003093948479E-4
6904	2.3280274483748272E-7
23051	6.960802070640733E-5
23052	0.04008816705552485
23056	4.6560548967496545E-7
23057	3.2126778787572615E-5
23061	2.3280274483748272E-7
2001251	2.3280274483748272E-7
2001141	0.08691690478507418
2001278	2.3280274483748272E-7
2001276	2.3280274483748272E-7
2001293	6.481228416275519E-4
2001295	6.481228416275519E-4
7623	4.562933798814662E-5
7626	3.957646662237207E-6
22803	0.0023582918052037
22804	0.0356718989859578
7606	2.996171326058403E-4
7610	1.28274312405453E-4
22821	6.518476855449517E-5
22832	7.803548006952421E-4
22829	0.0010741518646801454
22836	8.106191575241149E-4
22833	1.629619213862379E-6
22834	4.772456269168396E-5
22820	3.0636841220612726E-4
22857	0.06268190624474738
22858	5.119332358976246E-4
22843	1.9974475507056018E-4
22838	0.0012829759267993673
22839	8.1015355203444E-4
22891	0.047647970588632425
22892	0.05351064211187476
22889	1.4713133473728907E-4
22890	0.018876810565147287
22885	4.0274874856884515E-5
22900	0.006252616120845112
22897	1.0080358851463002E-4
7602	1.629619213862379E-6
22898	3.0031554084035273E-5
7600	3.30347094924388E-4
22870	6.984082345124482E-7
22884	0.00333210568685889
22883	2.3280274483748272E-7
22880	2.3280274483748272E-7
22879	2.3280274483748272E-7
7584	1.629619213862379E-6
22904	0.004154597784369717
23021	3.492041172562241E-6
23014	0.014186300862161685
8534	4.064735924862449E-4
43734	4.6560548967496545E-7
8535	7.833812363781294E-4
8536	6.984082345124482E-7
43733	4.036799595481951E-4
8537	4.6560548967496545E-7
43740	2.56083019321231E-6
43737	9.475071714885548E-5
43743	2.3280274483748272E-7
8544	2.3280274483748272E-7
43751	2.5375499187285617E-5
43752	2.4583969854838177E-4
8551	9.265549244531812E-5
43750	2.7005118401147996E-5
43755	8.869784578308092E-5
43756	1.629619213862379E-6
8553	1.0708926262524206E-5
8556	6.714031161113001E-4
43754	2.979875133919779E-5
43757	1.8624219586998618E-6
8559	1.6528994883461274E-4
43758	8.846504303824343E-6
8564	6.984082345124482E-7
8508	3.8808217564408374E-4
43708	3.492041172562241E-6
43709	2.3280274483748274E-6
8509	0.014357410879617234
43711	7.365878846657954E-4
43714	1.8624219586998618E-6
8516	4.6560548967496545E-7
43716	1.6528994883461274E-5
8514	0.008678886327541355
43715	1.6528994883461274E-5
43718	9.312109793499309E-7
8519	4.753832049581397E-4
43721	2.3280274483748274E-6
43722	1.8624219586998618E-6
8528	2.3280274483748272E-7
8531	4.6048382928854086E-4
8473	1.0825327634942947E-4
8476	4.6560548967496545E-7
8469	2.3280274483748272E-7
8470	5.307902582294606E-5
8481	4.6560548967496545E-7
43684	2.793632938049793E-6
43683	4.6560548967496545E-7
8482	1.3269756455736515E-5
43682	6.897945329534613E-4
61025	4.167169132590941E-5
8483	0.008776197874883424
8484	0.001569788908439146
8477	3.440824568697995E-4
61024	0.0029314521629935824
8478	2.1999859387142117E-4
8479	4.602510265437034E-4
8480	1.629619213862379E-6
8490	8.07825524586065E-5
8486	4.6560548967496545E-7
43687	1.0150199674914247E-4
8488	2.886754035984786E-5
43686	2.3280274483748272E-7
8495	2.9984993535067775E-4
8443	7.382175038796577E-4
8444	5.473192531129219E-4
8441	5.680386974034579E-5
8442	4.977322684625381E-4
43640	1.1640137241874137E-6
43639	4.3766916029446755E-5
43650	0.006634412622378583
43649	2.8495055968107884E-4
8452	3.9809269367209547E-4
8449	7.68249057963693E-6
8447	3.7248439173997236E-6
8448	3.533945666632988E-4
8445	6.285674110612034E-6
43648	0.01201355284459346
8446	2.0696164016052214E-4
43647	2.116176950572718E-4
8460	4.4977490302601665E-4
43657	4.98197873952213E-5
8459	2.793632938049793E-6
8456	8.846504303824343E-6
8453	2.979875133919779E-5
43656	1.2338545476386585E-5
8467	9.312109793499309E-7
8466	2.3280274483748272E-7
8465	2.2581866249235825E-5
8463	6.984082345124482E-7
8670	7.985134147925658E-5
8672	6.518476855449517E-5
8671	7.868732775506917E-5
8674	3.049715957371024E-5
43620	2.3280274483748272E-7
8673	6.844400698221992E-5
8676	2.6097187696281815E-4
8675	1.3572400024025244E-4
8662	2.3396675856167016E-4
8661	4.3860037127381744E-4
43605	8.113175657586273E-4
8664	1.9508870017381053E-4
43606	6.07149558536155E-4
8663	1.010363912594675E-4
61077	1.536498115927386E-4
8666	2.735432251840422E-4
8668	7.449687834799448E-5
43610	2.3280274483748272E-7
8667	8.427459363116874E-5
8685	3.790028685954219E-4
43632	3.338391360969502E-4
8686	4.6141504026789076E-4
43631	1.4526891277858922E-4
8687	2.7703526635660444E-5
8688	1.862421958699862E-5
8689	8.660262107954357E-5
8690	2.709823949908299E-4
8691	1.3805202768862727E-4
8692	1.5667624727562588E-4
8677	4.37901963039305E-4
43624	0.0019145697735434579
8678	1.0848607909426695E-4
43623	0.0031037261941733196
8679	1.7297243941424967E-4
43621	4.6560548967496545E-7
43628	5.680386974034579E-4
8681	8.613701558986861E-5
8682	2.3280274483748272E-7
43626	3.957646662237207E-6
8683	7.915293324474413E-6
8684	4.097328309139696E-5
43581	1.629619213862379E-6
8643	0.01132818156379191
43588	2.3280274483748272E-7
8655	5.59424995844471E-4
8653	0.004631610608541719
8654	0.009366352833046442
43601	6.984082345124482E-7
8660	5.0750998374571234E-5
43604	0.005240622589036574
8657	2.1604094720918397E-4
43603	0.008296158615028535
8658	0.0025519836889084857
43590	4.92377805331276E-4
8645	3.5805062156004844E-4
43591	2.095224703537345E-6
43594	1.1640137241874137E-6
43593	2.3280274483748272E-7
8652	0.04023459998202763
43596	6.984082345124482E-7
8649	0.0034382637385047825
43595	6.984082345124482E-7
8650	1.9508870017381053E-4
43555	2.3280274483748272E-7
8610	0.02197751032363772
8609	4.679335171233403E-5
8612	4.004207211204703E-5
43549	4.98197873952213E-5
43547	8.590421284503113E-5
8601	2.3280274483748272E-7
43545	0.002978478317450754
8603	1.052268406665422E-4
43546	1.0476123517686723E-4
43543	3.561881996013486E-4
43571	4.302194724596681E-4
43570	4.302194724596681E-4
43566	0.0035197446991979014
43565	0.017720944937029186
43564	2.3280274483748272E-7
8617	2.3280274483748272E-7
43562	2.3280274483748272E-7
8614	0.0011274636932479289
8615	0.0011274636932479289
8616	0.002143647674463541
8568	6.518476855449516E-6
8565	0.006409990776355249
61134	3.061356094612898E-4
61135	3.0567000397161483E-4
43530	2.3280274483748272E-7
43531	2.3489796954102008E-4
43527	8.450739637600623E-5
8808	3.4082321844207473E-4
8807	1.676179762829876E-5
8806	1.2152303280516598E-4
8805	1.1640137241874137E-6
8812	3.324423196279253E-4
8811	8.031694696893154E-5
8810	3.5362736940813626E-4
8809	2.3280274483748272E-7
8816	1.0080358851463002E-4
8815	3.722515889951349E-4
8814	8.404179088633127E-5
8813	1.1337493673585409E-4
8820	7.775611677571923E-5
8819	6.984082345124482E-7
8818	2.4211485463098204E-4
8817	3.664315203741978E-4
8791	1.1034850105296681E-4
8792	2.3000911189943293E-4
8789	7.449687834799448E-5
8790	4.6560548967496545E-7
8795	3.0124675181970265E-4
60698	2.3280274483748272E-7
8796	1.7436925588327457E-4
43484	2.3280274483748272E-7
60699	6.984082345124482E-7
8793	9.102587323145575E-5
8794	2.684215647976176E-4
60700	3.142837055306017E-5
60701	3.142837055306017E-5
60702	6.984082345124482E-7
8800	3.5921463528423587E-4
43488	1.3968164690248965E-6
8797	1.7041160922103737E-4
43487	1.629619213862379E-6
8798	7.216885089961965E-5
8803	1.3805202768862727E-4
43489	2.3280274483748272E-7
8804	2.3559637777553253E-4
43492	0.01861467467446028
8801	9.42851116591805E-5
8802	2.1115208956759684E-4
8774	2.570142303005809E-4
8773	3.2988148943471305E-4
8776	4.8725614494485135E-4
43461	3.468760898078493E-5
43462	2.828553349775415E-4
8775	1.5737465551013833E-4
43467	3.329079251176003E-5
8777	1.6272911864140044E-4
8780	3.396592047178873E-4
8779	4.3068507794934304E-5
43471	4.6560548967496545E-7
8782	2.935642612400657E-4
8781	4.44653242639592E-5
8784	6.751279600287E-4
8783	1.347927892609025E-4
43470	1.676179762829876E-5
8786	2.3280274483748272E-7
8785	2.0556482369149726E-4
8788	1.1663417516357885E-4
8787	5.12166038642462E-6
8757	0.010384399236220756
43448	3.957646662237207E-6
8758	2.3280274483748272E-7
43447	1.8647499861482368E-4
8759	2.6097187696281815E-4
43446	1.9345908095994816E-4
8760	5.719963440656951E-4
8761	4.036799595481951E-4
43451	9.312109793499309E-7
8762	0.0021019759831376315
43450	2.3280274483748272E-7
8763	4.739863884891148E-4
43449	1.1640137241874137E-6
8764	4.546637606676038E-4
8765	3.561881996013486E-4
8766	4.704943473165526E-4
8767	1.3828483043346474E-4
8768	3.9576466622372064E-5
8770	8.869784578308092E-5
43458	2.3280274483748272E-7
8771	7.915293324474413E-5
8772	7.705770854120679E-5
43433	9.312109793499309E-7
8748	4.6560548967496545E-7
8747	7.100483717543224E-5
8746	5.692027111276453E-4
43436	0.08954757580173774
8745	0.0015777042017636204
8744	1.6063389393786308E-5
8743	1.4852815120631397E-4
43431	2.3280274483748272E-7
8742	1.7180842569006227E-4
8741	1.0406282694235478E-4
8756	2.076600483950346E-4
8755	2.3280274483748272E-7
8754	2.3280274483748272E-7
43443	6.984082345124482E-7
8753	2.56083019321231E-6
8752	3.599130435187483E-4
8750	4.425580179360547E-4
8732	4.6560548967496545E-7
43420	1.0988289556329185E-4
43419	4.8446251200680155E-4
8730	3.864525564302213E-5
43414	0.010299193431610235
8727	3.748124191883472E-5
43413	2.532893863831812E-4
8728	3.1474931102027666E-4
8725	4.036799595481951E-4
8726	1.54813825316926E-4
8740	7.28672591341321E-5
8737	3.9809269367209545E-5
8738	6.658158502352006E-5
8735	2.793632938049793E-6
8736	1.28274312405453E-4
43421	2.3280274483748272E-7
8733	1.0895168458394192E-4
8734	2.828553349775415E-4
8714	9.917396930076764E-5
8713	2.3280274483748272E-7
43401	2.3280274483748272E-7
8716	5.941126048252559E-4
8715	6.495196580965768E-5
8710	2.6818876205278013E-4
8709	1.862421958699862E-5
8712	1.457345182682642E-4
8721	7.938573598958162E-5
43412	0.04207676810192663
8718	1.9252786998059823E-4
43408	5.12166038642462E-6
8720	1.1896220261195368E-4
8719	2.3280274483748272E-7
8697	9.265549244531812E-5
8700	1.0266601047332988E-4
8693	1.317663535780152E-4
8694	8.869784578308092E-5
8695	5.750227797485823E-5
8696	1.1430614771520403E-4
8705	5.096052084492497E-4
8706	1.9299347547027318E-4
8707	4.004207211204703E-5
43393	2.3280274483748272E-7
8701	1.0545964341137968E-4
43392	2.3280274483748272E-7
8703	7.754659430536549E-4
8704	2.186017774023963E-4
8941	1.105813037978043E-4
8942	3.599130435187483E-4
8948	5.79678834645332E-4
8946	1.3968164690248965E-6
8935	2.006759660499101E-4
43365	4.460500591086169E-4
8936	8.706822656921855E-5
8933	5.491816750716218E-4
8934	3.2406142081377597E-4
8939	2.6399831264570543E-4
8940	8.08756735565415E-4
8928	1.1872939986711619E-4
8927	1.536498115927386E-4
8926	1.0429562968719226E-4
8925	7.775611677571923E-5
8932	2.6772315656310515E-5
8930	2.8890820634331607E-4
43364	4.460500591086169E-4
8929	1.7460205862811204E-4
8920	1.1337493673585409E-4
8919	2.1650655269885893E-5
8918	6.634878227868258E-5
8917	1.4899375669598894E-5
8924	1.753004668626245E-4
8923	7.729051128604426E-5
8922	5.8433488954208164E-5
8921	2.3280274483748272E-7
8909	2.944954722194157E-4
8910	1.3502559200573998E-5
8911	3.91108611326971E-5
8912	3.2825187022085066E-5
8914	2.1254890603662174E-4
8915	2.8774419261912864E-4
8901	5.482504640922718E-4
43335	2.7563844988757953E-4
8902	2.630671016663555E-5
8903	1.7506766411778702E-4
43333	2.3280274483748272E-7
8904	6.984082345124482E-7
8905	1.955543056634855E-4
8906	4.353411328460927E-5
8907	8.250529277040388E-4
8908	1.2571348221224069E-4
8894	8.683542382438106E-5
8893	8.24121716724689E-5
8898	4.330131053977179E-4
8897	7.81751617164267E-4
8900	5.820068620937068E-6
8899	1.8833742057352353E-4
8886	2.630671016663555E-5
8885	2.444428820793569E-5
8888	7.333286462380706E-5
8887	3.389607964833749E-4
8890	1.6715237079331261E-4
8889	7.947885708751661E-4
8892	1.317663535780152E-4
8891	4.842297092619641E-5
8883	3.30347094924388E-4
8884	1.4666572924761411E-5
8881	4.3976438499800487E-4
8882	2.332683503271577E-4
8879	3.4734169529752423E-4
8880	1.648243433449378E-4
8877	2.4211485463098204E-5
8878	3.1987097140670127E-4
8875	1.590042747240007E-4
